ID_Reserva,Club,Coordenadas,Fecha,Dia_Semana,Es_Fin_Semana,Hora,Tipo_Pista,Nombre_Pista,Estado,Precio_Euro,Ingreso_Generado
6657c6c0,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,20:00,Interior,Interior 4,Ocupada,33.08,33.08
fda007a8,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,21:30,Interior,Interior 4,Ocupada,33.08,33.08
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,07:00,Interior,Interior 5,Libre,22.05,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,08:30,Interior,Interior 5,Libre,22.05,0.0
df6b0c38,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,10:00,Interior,Interior 5,Ocupada,22.05,22.05
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,13:00,Interior,Interior 5,Libre,14.56,0.0
5567283a,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,17:00,Interior,Interior 5,Ocupada,25.8,25.8
89292cc0,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,18:30,Interior,Interior 5,Ocupada,33.08,33.08
dec1b583,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,20:00,Interior,Interior 5,Ocupada,33.08,33.08
2ed0e403,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,21:30,Interior,Interior 5,Ocupada,33.08,33.08
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,07:00,Interior,Interior 6,Libre,22.05,0.0
1b23cb36,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,08:30,Interior,Interior 6,Ocupada,22.05,22.05
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,10:00,Interior,Interior 6,Libre,22.05,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,13:00,Interior,Interior 6,Libre,14.56,0.0
89ceeac4,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,17:00,Interior,Interior 6,Ocupada,25.8,25.8
0d9cf18b,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,18:30,Interior,Interior 6,Ocupada,33.08,33.08
5eecd9aa,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,20:00,Interior,Interior 6,Ocupada,33.08,33.08
4ed4a7bb,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,21:30,Interior,Interior 6,Ocupada,33.08,33.08
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,07:00,Interior,Interior 7,Libre,22.05,0.0
d854765c,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,08:30,Interior,Interior 7,Ocupada,22.05,22.05
5146e655,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,10:00,Interior,Interior 7,Ocupada,22.05,22.05
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,13:00,Interior,Interior 7,Libre,14.56,0.0
856f4d2e,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,17:00,Interior,Interior 7,Ocupada,25.8,25.8
e57b9a45,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,18:30,Interior,Interior 7,Ocupada,33.08,33.08
6b858692,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,20:00,Interior,Interior 7,Ocupada,33.08,33.08
059afaf4,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,21:30,Interior,Interior 7,Ocupada,33.08,33.08
aea1d884,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,07:00,Interior,Interior 8,Ocupada,22.05,22.05
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,08:30,Interior,Interior 8,Libre,22.05,0.0
4b2d6415,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,10:00,Interior,Interior 8,Ocupada,22.05,22.05
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,13:00,Interior,Interior 8,Libre,14.56,0.0
a5aabf94,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,17:00,Interior,Interior 8,Ocupada,25.8,25.8
7a36e969,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,18:30,Interior,Interior 8,Ocupada,33.08,33.08
5cbc84d1,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,20:00,Interior,Interior 8,Ocupada,33.08,33.08
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,21:30,Interior,Interior 8,Libre,33.08,0.0
8030ddbb,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,07:00,Interior,Interior 9,Ocupada,22.05,22.05
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,08:30,Interior,Interior 9,Libre,22.05,0.0
cdb08b2c,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,10:00,Interior,Interior 9,Ocupada,22.05,22.05
e251d10f,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,13:00,Interior,Interior 9,Ocupada,14.56,14.56
7a5783bd,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,17:00,Interior,Interior 9,Ocupada,25.8,25.8
14b14a51,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,18:30,Interior,Interior 9,Ocupada,33.08,33.08
e4cf7796,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,20:00,Interior,Interior 9,Ocupada,33.08,33.08
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,21:30,Interior,Interior 9,Libre,33.08,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,07:00,Semicubierta,Semicubierta 1,Libre,17.06,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,08:30,Semicubierta,Semicubierta 1,Libre,17.06,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,10:00,Semicubierta,Semicubierta 1,Libre,17.06,0.0
229e1331,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,11:30,Semicubierta,Semicubierta 1,Ocupada,17.06,17.06
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,13:00,Semicubierta,Semicubierta 1,Libre,17.06,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,15:30,Semicubierta,Semicubierta 1,Libre,19.9,0.0
a0cd77b4,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,17:00,Semicubierta,Semicubierta 1,Ocupada,22.75,22.75
a5a7830a,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,18:30,Semicubierta,Semicubierta 1,Ocupada,25.59,25.59
7209d8d5,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,20:00,Semicubierta,Semicubierta 1,Ocupada,25.59,25.59
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,21:30,Semicubierta,Semicubierta 1,Libre,25.59,0.0
4115e47c,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,07:00,Semicubierta,Semicubierta 2,Ocupada,17.06,17.06
d96ff8e9,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,08:30,Semicubierta,Semicubierta 2,Ocupada,17.06,17.06
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,10:00,Semicubierta,Semicubierta 2,Libre,17.06,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,11:30,Semicubierta,Semicubierta 2,Libre,17.06,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,13:00,Semicubierta,Semicubierta 2,Libre,17.06,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,15:30,Semicubierta,Semicubierta 2,Libre,19.9,0.0
fa9d8662,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,17:00,Semicubierta,Semicubierta 2,Ocupada,22.75,22.75
e434e7c1,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,18:30,Semicubierta,Semicubierta 2,Ocupada,25.59,25.59
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,20:00,Semicubierta,Semicubierta 2,Libre,25.59,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,21:30,Semicubierta,Semicubierta 2,Libre,25.59,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,07:00,Exterior,Exterior 1,Libre,13.32,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,08:30,Exterior,Exterior 1,Libre,13.32,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,10:00,Exterior,Exterior 1,Libre,13.32,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,11:30,Exterior,Exterior 1,Libre,13.32,0.0
03be73dc,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,13:00,Exterior,Exterior 1,Ocupada,13.32,13.32
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,16:00,Exterior,Exterior 1,Libre,17.48,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,17:30,Exterior,Exterior 1,Libre,19.56,0.0
202bc67f,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,19:00,Exterior,Exterior 1,Ocupada,19.56,19.56
6b51dadd,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,20:30,Exterior,Exterior 1,Ocupada,19.56,19.56
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,07:00,Exterior,Exterior 2,Libre,13.32,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,08:30,Exterior,Exterior 2,Libre,13.32,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,10:00,Exterior,Exterior 2,Libre,13.32,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,11:30,Exterior,Exterior 2,Libre,13.32,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,13:00,Exterior,Exterior 2,Libre,13.32,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,16:00,Exterior,Exterior 2,Libre,17.48,0.0
f57cc9ea,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,17:30,Exterior,Exterior 2,Ocupada,19.56,19.56
be86cb79,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,19:00,Exterior,Exterior 2,Ocupada,19.56,19.56
05f9c184,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-27,Friday,0,20:30,Exterior,Exterior 2,Ocupada,19.56,19.56
3e374a5e,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,08:00,Interior,Interior 1,Ocupada,25.17,25.17
aa2208ed,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,09:30,Interior,Interior 1,Ocupada,25.17,25.17
1974309c,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,11:00,Interior,Interior 1,Ocupada,25.17,25.17
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,12:30,Interior,Interior 1,Libre,25.17,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,14:00,Interior,Interior 1,Libre,25.17,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,15:30,Interior,Interior 1,Libre,25.17,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,17:00,Interior,Interior 1,Libre,25.17,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,18:30,Interior,Interior 1,Libre,25.17,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,08:00,Interior,Interior 2,Libre,25.17,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,09:30,Interior,Interior 2,Libre,25.17,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,11:00,Interior,Interior 2,Libre,25.17,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,12:30,Interior,Interior 2,Libre,25.17,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,14:00,Interior,Interior 2,Libre,25.17,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,15:30,Interior,Interior 2,Libre,25.17,0.0
1284622c,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,17:00,Interior,Interior 2,Ocupada,25.17,25.17
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,18:30,Interior,Interior 2,Libre,25.17,0.0
7e9993c4,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,08:00,Interior,Interior 3,Ocupada,25.17,25.17
1f2b77cb,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,09:30,Interior,Interior 3,Ocupada,25.17,25.17
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,11:00,Interior,Interior 3,Libre,25.17,0.0
b35a785a,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,12:30,Interior,Interior 3,Ocupada,25.17,25.17
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,14:00,Interior,Interior 3,Libre,25.17,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,15:30,Interior,Interior 3,Libre,25.17,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,17:00,Interior,Interior 3,Libre,25.17,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,18:30,Interior,Interior 3,Libre,25.17,0.0
6fe5a6db,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,08:00,Interior,Interior 4,Ocupada,25.17,25.17
d0f83b17,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,09:30,Interior,Interior 4,Ocupada,25.17,25.17
99710ae2,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,11:00,Interior,Interior 4,Ocupada,25.17,25.17
510dd7cf,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,12:30,Interior,Interior 4,Ocupada,25.17,25.17
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,14:00,Interior,Interior 4,Libre,25.17,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,15:30,Interior,Interior 4,Libre,25.17,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,17:00,Interior,Interior 4,Libre,25.17,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,18:30,Interior,Interior 4,Libre,25.17,0.0
4d893090,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,08:00,Interior,Interior 5,Ocupada,25.17,25.17
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,09:30,Interior,Interior 5,Libre,25.17,0.0
00f7308f,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,11:00,Interior,Interior 5,Ocupada,25.17,25.17
bbd4e461,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,12:30,Interior,Interior 5,Ocupada,25.17,25.17
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,14:00,Interior,Interior 5,Libre,25.17,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,15:30,Interior,Interior 5,Libre,25.17,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,17:00,Interior,Interior 5,Libre,25.17,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,18:30,Interior,Interior 5,Libre,25.17,0.0
5c8d0a75,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,08:00,Interior,Interior 6,Ocupada,25.17,25.17
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,09:30,Interior,Interior 6,Libre,25.17,0.0
03fe7123,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,11:00,Interior,Interior 6,Ocupada,25.17,25.17
b3ef103c,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,12:30,Interior,Interior 6,Ocupada,25.17,25.17
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,14:00,Interior,Interior 6,Libre,25.17,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,15:30,Interior,Interior 6,Libre,25.17,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,17:00,Interior,Interior 6,Libre,25.17,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,18:30,Interior,Interior 6,Libre,25.17,0.0
e0ff08d4,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,08:00,Interior,Interior 7,Ocupada,25.17,25.17
166114c9,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,09:30,Interior,Interior 7,Ocupada,25.17,25.17
137e4396,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,11:00,Interior,Interior 7,Ocupada,25.17,25.17
294266f2,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,12:30,Interior,Interior 7,Ocupada,25.17,25.17
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,14:00,Interior,Interior 7,Libre,25.17,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,15:30,Interior,Interior 7,Libre,25.17,0.0
9e4c0e33,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,17:00,Interior,Interior 7,Ocupada,25.17,25.17
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,18:30,Interior,Interior 7,Libre,25.17,0.0
58988516,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,08:00,Interior,Interior 8,Ocupada,25.17,25.17
2407ec18,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,09:30,Interior,Interior 8,Ocupada,25.17,25.17
dace6171,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,11:00,Interior,Interior 8,Ocupada,25.17,25.17
5ef5ae10,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,12:30,Interior,Interior 8,Ocupada,25.17,25.17
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,14:00,Interior,Interior 8,Libre,25.17,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,15:30,Interior,Interior 8,Libre,25.17,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,17:00,Interior,Interior 8,Libre,25.17,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,18:30,Interior,Interior 8,Libre,25.17,0.0
1c75dd78,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,08:00,Interior,Interior 9,Ocupada,25.17,25.17
4cd5fe80,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,09:30,Interior,Interior 9,Ocupada,25.17,25.17
875135f8,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,11:00,Interior,Interior 9,Ocupada,25.17,25.17
12257a1a,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,12:30,Interior,Interior 9,Ocupada,25.17,25.17
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,14:00,Interior,Interior 9,Libre,25.17,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,15:30,Interior,Interior 9,Libre,25.17,0.0
b19d41b2,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,17:00,Interior,Interior 9,Ocupada,25.17,25.17
5c821b00,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,18:30,Interior,Interior 9,Ocupada,25.17,25.17
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,08:00,Semicubierta,Semicubierta 1,Libre,25.17,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,09:30,Semicubierta,Semicubierta 1,Libre,25.17,0.0
e16bf456,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,11:00,Semicubierta,Semicubierta 1,Ocupada,25.17,25.17
0c16316f,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,12:30,Semicubierta,Semicubierta 1,Ocupada,25.17,25.17
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,14:00,Semicubierta,Semicubierta 1,Libre,25.17,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,15:30,Semicubierta,Semicubierta 1,Libre,25.17,0.0
f6dd55b8,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,17:00,Semicubierta,Semicubierta 1,Ocupada,25.17,25.17
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,18:30,Semicubierta,Semicubierta 1,Libre,25.17,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,08:00,Semicubierta,Semicubierta 2,Libre,25.17,0.0
a7cf8ccc,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,09:30,Semicubierta,Semicubierta 2,Ocupada,25.17,25.17
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,11:00,Semicubierta,Semicubierta 2,Libre,25.17,0.0
d4559dcf,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,12:30,Semicubierta,Semicubierta 2,Ocupada,25.17,25.17
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,14:00,Semicubierta,Semicubierta 2,Libre,25.17,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,15:30,Semicubierta,Semicubierta 2,Libre,25.17,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,17:00,Semicubierta,Semicubierta 2,Libre,25.17,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,18:30,Semicubierta,Semicubierta 2,Libre,25.17,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,08:00,Exterior,Exterior 1,Libre,19.97,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,09:30,Exterior,Exterior 1,Libre,19.97,0.0
87e84c61,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,11:00,Exterior,Exterior 1,Ocupada,19.97,19.97
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,12:30,Exterior,Exterior 1,Libre,19.97,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,14:00,Exterior,Exterior 1,Libre,19.97,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,15:30,Exterior,Exterior 1,Libre,19.97,0.0
07b0161a,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,17:00,Exterior,Exterior 1,Ocupada,19.97,19.97
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,18:30,Exterior,Exterior 1,Libre,19.97,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,08:00,Exterior,Exterior 2,Libre,19.97,0.0
65cc2e58,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,09:30,Exterior,Exterior 2,Ocupada,19.97,19.97
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,11:00,Exterior,Exterior 2,Libre,19.97,0.0
5ebfd30a,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,12:30,Exterior,Exterior 2,Ocupada,19.97,19.97
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,14:00,Exterior,Exterior 2,Libre,19.97,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,15:30,Exterior,Exterior 2,Libre,19.97,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,17:00,Exterior,Exterior 2,Libre,19.97,0.0
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-02-28,Saturday,1,18:30,Exterior,Exterior 2,Libre,19.97,0.0
35a63324,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-03-01,Sunday,1,08:00,Interior,Interior 1,Ocupada,25.17,25.17
dd2a29ad,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-03-01,Sunday,1,09:30,Interior,Interior 1,Ocupada,25.17,25.17
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-03-01,Sunday,1,11:00,Interior,Interior 1,Libre,25.17,0.0
d4f3c8cd,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-03-01,Sunday,1,12:30,Interior,Interior 1,Ocupada,25.17,25.17
,Urban Sport,"41°40'18.6""N 0°52'44.1""W",2026-03-01,Sunday,1,14:00,Interior,Interior 1,Libre,25.17,0.0
